,feature_importance,feature_names
730,0.0,feature_kissable_forfeit_egotism
770,0.0,feature_athenian_pragmatism_isomorphism
729,0.0,feature_unsapped_anionic_catherine
771,0.0,feature_abating_unadaptable_weakfish
776,0.0,feature_unimproved_courtliest_uncongeniality
735,0.0,feature_donsie_folkish_renitency
726,0.0,feature_guttering_half_spondee
777,0.0,feature_cosy_microtonal_cedar
725,0.0,feature_wariest_vulnerable_unmorality
778,0.0,feature_heedful_argyle_russianization
779,0.0,feature_unhonoured_detested_xenocryst
722,0.0,feature_denuded_typed_wattmeter
781,0.0,feature_coordinated_astir_vituperation
782,0.0,feature_stratocratic_aerodynamic_herero
734,0.0,feature_rid_conveyable_cinchonization
736,0.0,feature_agee_sold_microhabitat
784,0.0,feature_professional_platonic_marten
742,0.0,feature_undisturbing_quadrifid_reinhardt
747,0.0,feature_cynic_unreckonable_feoffment
748,0.0,feature_cnidarian_micrologic_sousaphone
749,0.0,feature_unperceivable_unrumpled_appendant
750,0.0,feature_dissolvable_chrismal_obtund
744,0.0,feature_joint_unreturning_basalt
743,0.0,feature_bucked_costume_malagasy
753,0.0,feature_granulative_uncritical_agostini
754,0.0,feature_convalescence_deuteranopic_lemuroid
741,0.0,feature_unvalued_untangled_keener
766,0.0,feature_dexter_unstifled_snoring
740,0.0,feature_balaamitical_electropositive_exhaustibility
758,0.0,feature_repellant_unwanted_clarinetist
759,0.0,feature_antimonarchist_ordainable_quarterage
761,0.0,feature_mythic_florentine_psammite
868,0.0,feature_rampant_barren_sapodilla
738,0.0,feature_clandestine_inkiest_silkworm
763,0.0,feature_unappeasable_employed_photoelectron
765,0.0,feature_genoese_uncreditable_subregion
783,0.0,feature_uneasy_unaccommodating_immortality
785,0.0,feature_detrital_respected_parlance
828,0.0,feature_deformable_productile_piglet
710,0.0,feature_expiscatory_wriest_colportage
714,0.0,feature_gobony_premonitory_twinkler
809,0.0,feature_preceptive_rushed_swedenborgian
713,0.0,feature_percipient_atelectatic_cinnamon
